NU_ANO_AVALIACAO;CO_UF;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;TP_SERIE;ID_TIPO_REDE;PC_ALUNO_ALFABETIZADO;VL_MEDIA_LP;PC_ALUNO_NIVEL_0_LP;PC_ALUNO_NIVEL_1_LP;PC_ALUNO_NIVEL_2_LP;PC_ALUNO_NIVEL_3_LP;PC_ALUNO_NIVEL_4_LP;PC_ALUNO_NIVEL_5_LP;PC_ALUNO_NIVEL_6_LP;PC_ALUNO_NIVEL_7_LP;PC_ALUNO_NIVEL_8_LP
2025;21;MA;2106359;Marajá do Sena;2;5;73.66;775.46000;0.00000;0.00000;3.73000;6.76000;19.58000;11.19000;33.10000;15.85000;9.79000
2025;21;MA;2106375;Maranhãozinho;2;5;72.45;760.93000;3.91000;0.78000;7.49000;12.21000;5.61000;24.04000;30.91000;8.70000;6.35000
2025;21;MA;2106375;Maranhãozinho;2;3;72.45;760.93000;3.91000;0.78000;7.49000;12.21000;5.61000;24.04000;30.91000;8.70000;6.35000
2025;21;MA;2106409;Mata Roma;2;5;73.60;764.67000;1.10000;2.61000;5.30000;11.30000;10.61000;21.51000;29.89000;13.21000;4.47000
2025;21;MA;2106409;Mata Roma;2;3;73.60;764.67000;1.10000;2.61000;5.30000;11.30000;10.61000;21.51000;29.89000;13.21000;4.47000
2025;21;MA;2106508;Matinha;2;5;59.10;746.18000;2.60000;5.75000;6.93000;14.42000;15.82000;24.33000;22.29000;4.69000;3.19000
2025;21;MA;2106508;Matinha;2;3;59.10;746.18000;2.60000;5.75000;6.93000;14.42000;15.82000;24.33000;22.29000;4.69000;3.19000
2025;21;MA;2106607;Matões;2;3;76.30;777.77000;0.00000;0.00000;6.10000;6.76000;13.68000;13.51000;27.00000;21.55000;11.39000
2025;21;MA;2106607;Matões;2;5;76.30;777.77000;0.00000;0.00000;6.10000;6.76000;13.68000;13.51000;27.00000;21.55000;11.39000
2025;21;MA;2106631;Matões do Norte;2;5;76.21;774.76000;0.00000;1.08000;1.02000;6.25000;17.47000;16.67000;28.49000;22.70000;6.31000
2025;21;MA;2106631;Matões do Norte;2;3;76.21;774.76000;0.00000;1.08000;1.02000;6.25000;17.47000;16.67000;28.49000;22.70000;6.31000
2025;21;MA;2106672;Milagres do Maranhão;2;3;90.68;799.26000;1.25000;0.00000;1.25000;1.14000;5.68000;2.27000;29.29000;47.39000;11.73000
2025;21;MA;2106672;Milagres do Maranhão;2;5;90.68;799.26000;1.25000;0.00000;1.25000;1.14000;5.68000;2.27000;29.29000;47.39000;11.73000
2025;21;MA;2106706;Mirador;2;5;61.62;755.20000;1.76000;3.37000;5.84000;18.54000;10.57000;19.36000;27.95000;9.59000;3.01000
2025;21;MA;2106706;Mirador;2;3;61.62;755.20000;1.76000;3.37000;5.84000;18.54000;10.57000;19.36000;27.95000;9.59000;3.01000
2025;21;MA;2106755;Miranda do Norte;2;5;78.98;769.01000;2.00000;0.34000;3.00000;8.62000;10.75000;24.55000;31.48000;15.93000;3.33000
2025;21;MA;2106755;Miranda do Norte;2;3;78.98;769.01000;2.00000;0.34000;3.00000;8.62000;10.75000;24.55000;31.48000;15.93000;3.33000
2025;21;MA;2106805;Mirinzal;2;5;57.00;746.60000;3.13000;6.56000;4.95000;16.92000;17.13000;20.87000;19.09000;9.24000;2.13000
2025;21;MA;2106805;Mirinzal;2;3;57.00;746.60000;3.13000;6.56000;4.95000;16.92000;17.13000;20.87000;19.09000;9.24000;2.13000
2025;21;MA;2106904;Monção;2;5;50.29;735.96000;7.20000;6.31000;7.80000;14.20000;16.11000;26.36000;16.61000;4.24000;1.16000
2025;21;MA;2106904;Monção;2;3;50.29;735.96000;7.20000;6.31000;7.80000;14.20000;16.11000;26.36000;16.61000;4.24000;1.16000
2025;21;MA;2107001;Montes Altos;2;3;56.23;740.81000;5.90000;6.83000;10.30000;11.22000;16.51000;23.47000;15.43000;6.08000;4.26000
2025;21;MA;2107001;Montes Altos;2;5;56.23;740.81000;5.90000;6.83000;10.30000;11.22000;16.51000;23.47000;15.43000;6.08000;4.26000
2025;21;MA;2107100;Morros;2;5;79.19;777.24000;0.41000;0.37000;1.88000;7.32000;12.84000;13.54000;36.10000;22.14000;5.40000
2025;21;MA;2107100;Morros;2;3;79.19;777.24000;0.41000;0.37000;1.88000;7.32000;12.84000;13.54000;36.10000;22.14000;5.40000
2025;21;MA;2107209;Nina Rodrigues;2;3;72.62;763.28000;1.49000;3.80000;8.32000;7.57000;12.91000;19.22000;23.83000;17.29000;5.56000
2025;21;MA;2107209;Nina Rodrigues;2;5;72.62;763.28000;1.49000;3.80000;8.32000;7.57000;12.91000;19.22000;23.83000;17.29000;5.56000
2025;21;MA;2107258;Nova Colinas;2;3;87.14;791.92000;0.00000;0.00000;0.00000;7.14000;11.43000;5.71000;32.86000;22.86000;20.00000
2025;21;MA;2107258;Nova Colinas;2;5;87.14;791.92000;0.00000;0.00000;0.00000;7.14000;11.43000;5.71000;32.86000;22.86000;20.00000
2025;21;MA;2107308;Nova Iorque;2;3;68.15;768.22000;0.00000;0.00000;1.92000;14.95000;14.98000;20.32000;27.26000;14.80000;5.78000
2025;21;MA;2107308;Nova Iorque;2;5;68.15;768.22000;0.00000;0.00000;1.92000;14.95000;14.98000;20.32000;27.26000;14.80000;5.78000
2025;21;MA;2107357;Nova Olinda do Maranhão;2;3;87.77;783.52000;0.00000;1.37000;0.78000;3.69000;10.54000;13.67000;39.13000;22.29000;8.52000
2025;21;MA;2107357;Nova Olinda do Maranhão;2;5;87.77;783.52000;0.00000;1.37000;0.78000;3.69000;10.54000;13.67000;39.13000;22.29000;8.52000
2025;21;MA;2107407;Olho d'Água das Cunhãs;2;5;69.51;767.74000;1.14000;1.72000;4.50000;12.37000;13.60000;15.43000;22.41000;22.25000;6.57000
2025;21;MA;2107407;Olho d'Água das Cunhãs;2;3;69.51;767.74000;1.14000;1.72000;4.50000;12.37000;13.60000;15.43000;22.41000;22.25000;6.57000
2025;21;MA;2107456;Olinda Nova do Maranhão;2;3;43.98;736.80000;0.85000;6.21000;12.61000;32.39000;7.88000;14.61000;14.06000;10.63000;0.76000
2025;21;MA;2107456;Olinda Nova do Maranhão;2;5;43.98;736.80000;0.85000;6.21000;12.61000;32.39000;7.88000;14.61000;14.06000;10.63000;0.76000
2025;21;MA;2107506;Paço do Lumiar;2;5;56.91;744.99000;4.59000;5.77000;10.49000;14.36000;11.66000;19.56000;20.74000;10.17000;2.65000
2025;21;MA;2107506;Paço do Lumiar;2;3;56.91;744.99000;4.59000;5.77000;10.49000;14.36000;11.66000;19.56000;20.74000;10.17000;2.65000
2025;21;MA;2107605;Palmeirândia;2;3;58.35;745.48000;4.20000;4.20000;9.65000;6.42000;23.47000;24.71000;17.86000;9.49000;0.00000
2025;21;MA;2107605;Palmeirândia;2;5;58.35;745.48000;4.20000;4.20000;9.65000;6.42000;23.47000;24.71000;17.86000;9.49000;0.00000
2025;21;MA;2107704;Paraibano;2;5;65.05;756.47000;2.31000;4.28000;7.72000;14.96000;8.34000;16.79000;25.79000;15.79000;4.03000
2025;21;MA;2107704;Paraibano;2;3;65.05;756.47000;2.31000;4.28000;7.72000;14.96000;8.34000;16.79000;25.79000;15.79000;4.03000
2025;21;MA;2107803;Parnarama;2;3;83.57;787.43000;1.74000;1.49000;2.32000;4.10000;8.86000;9.00000;29.87000;24.56000;18.06000
2025;21;MA;2107803;Parnarama;2;5;83.57;787.43000;1.74000;1.49000;2.32000;4.10000;8.86000;9.00000;29.87000;24.56000;18.06000
2025;21;MA;2107902;Passagem Franca;2;3;51.09;740.77000;4.85000;7.09000;8.87000;16.70000;15.87000;16.95000;20.10000;8.47000;1.09000
2025;21;MA;2107902;Passagem Franca;2;5;51.09;740.77000;4.85000;7.09000;8.87000;16.70000;15.87000;16.95000;20.10000;8.47000;1.09000
2025;21;MA;2108009;Pastos Bons;2;3;84.11;782.37000;0.00000;0.00000;6.03000;5.01000;8.87000;15.26000;27.47000;25.03000;12.33000
2025;21;MA;2108009;Pastos Bons;2;5;84.11;782.37000;0.00000;0.00000;6.03000;5.01000;8.87000;15.26000;27.47000;25.03000;12.33000
2025;21;MA;2108058;Paulino Neves;2;5;82.70;779.24000;1.47000;0.90000;3.76000;5.88000;7.21000;16.94000;30.38000;22.23000;11.22000
2025;21;MA;2108058;Paulino Neves;2;3;82.70;779.24000;1.47000;0.90000;3.76000;5.88000;7.21000;16.94000;30.38000;22.23000;11.22000
2025;21;MA;2108108;Paulo Ramos;2;5;94.51;798.46000;0.00000;0.00000;0.00000;1.19000;4.69000;5.49000;45.05000;27.82000;15.76000
2025;21;MA;2108108;Paulo Ramos;2;3;94.51;798.46000;0.00000;0.00000;0.00000;1.19000;4.69000;5.49000;45.05000;27.82000;15.76000
2025;21;MA;2108207;Pedreiras;2;5;85.22;786.15000;1.56000;0.32000;1.64000;5.01000;7.59000;9.97000;35.04000;26.52000;12.34000
2025;21;MA;2108207;Pedreiras;2;3;85.22;786.15000;1.56000;0.32000;1.64000;5.01000;7.59000;9.97000;35.04000;26.52000;12.34000
2025;21;MA;2108256;Pedro do Rosário;2;3;55.34;743.15000;3.33000;5.97000;13.16000;13.13000;13.71000;21.82000;16.29000;9.10000;3.50000
2025;21;MA;2108256;Pedro do Rosário;2;5;55.34;743.15000;3.33000;5.97000;13.16000;13.13000;13.71000;21.82000;16.29000;9.10000;3.50000
2025;21;MA;2108306;Penalva;2;5;78.48;771.34000;1.72000;2.54000;3.80000;6.74000;7.88000;23.51000;29.32000;17.99000;6.50000
2025;21;MA;2108306;Penalva;2;3;78.48;771.34000;1.72000;2.54000;3.80000;6.74000;7.88000;23.51000;29.32000;17.99000;6.50000
2025;21;MA;2108405;Peri Mirim;2;3;78.04;772.91000;1.49000;1.69000;2.99000;6.17000;12.75000;17.69000;29.96000;21.29000;5.97000
2025;21;MA;2108405;Peri Mirim;2;5;78.04;772.91000;1.49000;1.69000;2.99000;6.17000;12.75000;17.69000;29.96000;21.29000;5.97000
2025;21;MA;2108454;Peritoró;2;5;68.14;758.71000;0.41000;2.57000;6.09000;15.86000;10.76000;21.54000;29.68000;10.90000;2.20000
2025;21;MA;2108454;Peritoró;2;3;68.14;758.71000;0.41000;2.57000;6.09000;15.86000;10.76000;21.54000;29.68000;10.90000;2.20000
2025;21;MA;2108504;Pindaré-Mirim;2;5;56.56;747.69000;5.74000;4.94000;12.06000;14.35000;8.55000;16.29000;18.00000;14.51000;5.57000
2025;21;MA;2108504;Pindaré-Mirim;2;3;56.56;747.69000;5.74000;4.94000;12.06000;14.35000;8.55000;16.29000;18.00000;14.51000;5.57000
2025;21;MA;2108603;Pinheiro;2;5;59.87;748.20000;2.69000;4.88000;6.67000;16.37000;13.76000;24.85000;21.76000;7.68000;1.34000
2025;21;MA;2108603;Pinheiro;2;3;59.87;748.20000;2.69000;4.88000;6.67000;16.37000;13.76000;24.85000;21.76000;7.68000;1.34000
2025;21;MA;2108702;Pio XII;2;5;59.22;750.73000;3.56000;3.73000;7.59000;16.30000;13.09000;18.13000;24.52000;9.49000;3.60000
2025;21;MA;2108702;Pio XII;2;3;59.22;750.73000;3.56000;3.73000;7.59000;16.30000;13.09000;18.13000;24.52000;9.49000;3.60000
2025;21;MA;2108801;Pirapemas;2;5;73.20;761.77000;1.66000;4.61000;4.01000;11.41000;10.48000;21.84000;26.71000;15.73000;3.57000
2025;21;MA;2108801;Pirapemas;2;3;73.20;761.77000;1.66000;4.61000;4.01000;11.41000;10.48000;21.84000;26.71000;15.73000;3.57000
2025;21;MA;2108900;Poção de Pedras;2;3;84.20;783.89000;0.00000;0.00000;3.89000;2.96000;9.69000;15.86000;31.50000;26.23000;9.86000
2025;21;MA;2108900;Poção de Pedras;2;5;84.20;783.89000;0.00000;0.00000;3.89000;2.96000;9.69000;15.86000;31.50000;26.23000;9.86000
2025;21;MA;2109007;Porto Franco;2;3;85.33;782.96000;0.59000;0.93000;1.21000;5.18000;7.32000;18.44000;33.04000;23.98000;9.30000
2025;21;MA;2109007;Porto Franco;2;5;85.33;782.96000;0.59000;0.93000;1.21000;5.18000;7.32000;18.44000;33.04000;23.98000;9.30000
2025;21;MA;2109056;Porto Rico do Maranhão;2;5;61.79;765.15000;0.00000;0.00000;0.00000;11.03000;32.31000;9.23000;31.28000;13.59000;2.56000
2025;21;MA;2109056;Porto Rico do Maranhão;2;3;61.79;765.15000;0.00000;0.00000;0.00000;11.03000;32.31000;9.23000;31.28000;13.59000;2.56000
2025;21;MA;2109106;Presidente Dutra;2;5;67.43;753.29000;4.36000;3.97000;7.23000;9.94000;11.01000;23.72000;28.22000;8.99000;2.56000
2025;21;MA;2109106;Presidente Dutra;2;3;67.43;753.29000;4.36000;3.97000;7.23000;9.94000;11.01000;23.72000;28.22000;8.99000;2.56000
2025;21;MA;2109205;Presidente Juscelino;2;3;50.29;739.37000;5.00000;4.00000;9.24000;23.47000;10.92000;21.01000;16.01000;8.51000;1.83000
2025;21;MA;2109205;Presidente Juscelino;2;5;50.29;739.37000;5.00000;4.00000;9.24000;23.47000;10.92000;21.01000;16.01000;8.51000;1.83000
2025;21;MA;2109239;Presidente Médici;2;3;88.77;784.58000;0.00000;0.00000;9.30000;1.93000;0.00000;24.34000;22.94000;30.20000;11.29000
2025;21;MA;2109239;Presidente Médici;2;5;88.77;784.58000;0.00000;0.00000;9.30000;1.93000;0.00000;24.34000;22.94000;30.20000;11.29000
2025;21;MA;2109270;Presidente Sarney;2;5;57.46;742.45000;4.72000;4.48000;9.02000;14.76000;13.89000;29.67000;16.10000;6.70000;0.66000
2025;21;MA;2109270;Presidente Sarney;2;3;57.46;742.45000;4.72000;4.48000;9.02000;14.76000;13.89000;29.67000;16.10000;6.70000;0.66000
2025;21;MA;2109304;Presidente Vargas;2;3;67.90;758.29000;0.84000;1.07000;6.22000;20.44000;10.80000;19.58000;25.75000;12.10000;3.20000
2025;21;MA;2109304;Presidente Vargas;2;5;67.90;758.29000;0.84000;1.07000;6.22000;20.44000;10.80000;19.58000;25.75000;12.10000;3.20000
2025;21;MA;2109403;Primeira Cruz;2;5;72.69;755.09000;3.54000;8.80000;6.04000;4.79000;6.38000;31.04000;23.84000;14.79000;0.79000
2025;21;MA;2109403;Primeira Cruz;2;3;72.69;755.09000;3.54000;8.80000;6.04000;4.79000;6.38000;31.04000;23.84000;14.79000;0.79000
2025;21;MA;2109452;Raposa;2;3;49.94;737.36000;4.79000;7.21000;13.44000;16.07000;12.14000;17.74000;18.61000;8.50000;1.51000
2025;21;MA;2109452;Raposa;2;5;49.94;737.36000;4.79000;7.21000;13.44000;16.07000;12.14000;17.74000;18.61000;8.50000;1.51000
2025;21;MA;2109502;Riachão;2;5;58.50;747.41000;3.03000;4.30000;11.04000;13.41000;15.30000;23.22000;16.84000;7.83000;5.04000
2025;21;MA;2109502;Riachão;2;3;58.50;747.41000;3.03000;4.30000;11.04000;13.41000;15.30000;23.22000;16.84000;7.83000;5.04000
2025;21;MA;2109551;Ribamar Fiquene;2;3;72.26;756.67000;0.00000;3.73000;3.73000;14.23000;14.98000;27.94000;29.40000;6.00000;0.00000
2025;21;MA;2109551;Ribamar Fiquene;2;5;72.26;756.67000;0.00000;3.73000;3.73000;14.23000;14.98000;27.94000;29.40000;6.00000;0.00000
2025;21;MA;2109601;Rosário;2;5;63.51;756.73000;3.02000;3.17000;7.46000;11.73000;13.08000;19.07000;25.02000;12.46000;5.00000
2025;21;MA;2109601;Rosário;2;3;63.51;756.73000;3.02000;3.17000;7.46000;11.73000;13.08000;19.07000;25.02000;12.46000;5.00000
2025;21;MA;2109700;Sambaíba;2;5;81.77;778.22000;0.00000;0.00000;4.61000;3.17000;13.62000;14.85000;35.83000;21.65000;6.27000
2025;21;MA;2109700;Sambaíba;2;3;81.77;778.22000;0.00000;0.00000;4.61000;3.17000;13.62000;14.85000;35.83000;21.65000;6.27000
2025;21;MA;2109759;Santa Filomena do Maranhão;2;5;45.99;741.10000;0.00000;3.24000;9.77000;19.66000;21.34000;29.75000;14.62000;0.00000;1.62000
2025;21;MA;2109759;Santa Filomena do Maranhão;2;3;45.99;741.10000;0.00000;3.24000;9.77000;19.66000;21.34000;29.75000;14.62000;0.00000;1.62000
2025;21;MA;2109809;Santa Helena;2;3;69.72;758.31000;0.87000;2.29000;4.59000;11.34000;15.12000;30.32000;24.46000;8.90000;2.11000
2025;21;MA;2109809;Santa Helena;2;5;69.72;758.31000;0.87000;2.29000;4.59000;11.34000;15.12000;30.32000;24.46000;8.90000;2.11000
2025;21;MA;2109908;Santa Inês;2;3;58.71;747.99000;4.53000;6.78000;8.96000;14.25000;8.64000;18.76000;23.37000;11.50000;3.21000
2025;21;MA;2109908;Santa Inês;2;2;89.74;778.22000;0.00000;0.00000;0.00000;10.26000;0.00000;28.23000;43.61000;10.23000;7.67000
2025;21;MA;2109908;Santa Inês;2;5;60.04;749.28000;4.34000;6.49000;8.58000;14.08000;8.27000;19.16000;24.23000;11.45000;3.40000
2025;21;MA;2110005;Santa Luzia;2;3;67.09;756.85000;3.82000;2.81000;7.61000;12.01000;9.40000;20.91000;25.35000;14.19000;3.90000
2025;21;MA;2110005;Santa Luzia;2;5;67.09;756.85000;3.82000;2.81000;7.61000;12.01000;9.40000;20.91000;25.35000;14.19000;3.90000
2025;21;MA;2110039;Santa Luzia do Paruá;2;3;96.42;803.26000;0.00000;0.00000;0.00000;1.23000;3.49000;7.16000;32.49000;34.66000;20.97000
2025;21;MA;2110039;Santa Luzia do Paruá;2;5;96.42;803.26000;0.00000;0.00000;0.00000;1.23000;3.49000;7.16000;32.49000;34.66000;20.97000
2025;21;MA;2110104;Santa Quitéria do Maranhão;2;3;94.64;791.38000;0.00000;0.00000;1.72000;1.25000;2.82000;17.46000;38.50000;26.30000;11.96000
2025;21;MA;2110104;Santa Quitéria do Maranhão;2;5;94.64;791.38000;0.00000;0.00000;1.72000;1.25000;2.82000;17.46000;38.50000;26.30000;11.96000
2025;21;MA;2110203;Santa Rita;2;3;68.21;758.30000;2.87000;4.06000;7.47000;9.13000;13.37000;18.59000;26.08000;13.73000;4.69000
2025;21;MA;2110203;Santa Rita;2;5;68.21;758.30000;2.87000;4.06000;7.47000;9.13000;13.37000;18.59000;26.08000;13.73000;4.69000
2025;21;MA;2110237;Santana do Maranhão;2;5;78.97;785.47000;0.00000;0.00000;1.16000;9.30000;12.89000;10.51000;22.38000;30.86000;12.89000
2025;21;MA;2110237;Santana do Maranhão;2;3;78.97;785.47000;0.00000;0.00000;1.16000;9.30000;12.89000;10.51000;22.38000;30.86000;12.89000
2025;21;MA;2110278;Santo Amaro do Maranhão;2;5;47.52;729.58000;9.49000;10.72000;11.17000;15.05000;11.40000;19.10000;14.32000;7.02000;1.72000
2025;21;MA;2110278;Santo Amaro do Maranhão;2;3;47.52;729.58000;9.49000;10.72000;11.17000;15.05000;11.40000;19.10000;14.32000;7.02000;1.72000
2025;21;MA;2110302;Santo Antônio dos Lopes;2;5;74.94;768.19000;2.09000;2.74000;5.47000;7.57000;11.30000;20.02000;24.51000;20.03000;6.27000
2025;21;MA;2110302;Santo Antônio dos Lopes;2;3;74.94;768.19000;2.09000;2.74000;5.47000;7.57000;11.30000;20.02000;24.51000;20.03000;6.27000
2025;21;MA;2110401;São Benedito do Rio Preto;2;5;57.61;744.04000;4.78000;3.80000;11.38000;13.65000;12.34000;25.41000;23.08000;4.13000;1.44000
2025;21;MA;2110401;São Benedito do Rio Preto;2;3;57.61;744.04000;4.78000;3.80000;11.38000;13.65000;12.34000;25.41000;23.08000;4.13000;1.44000
2025;21;MA;2110500;São Bento;2;5;87.83;794.58000;0.00000;0.00000;0.64000;5.12000;7.38000;7.42000;26.27000;38.93000;14.24000
2025;21;MA;2110500;São Bento;2;3;87.83;794.58000;0.00000;0.00000;0.64000;5.12000;7.38000;7.42000;26.27000;38.93000;14.24000
2025;21;MA;2110609;São Bernardo;2;3;85.86;778.58000;0.60000;0.00000;1.24000;5.47000;11.39000;19.53000;32.61000;24.35000;4.81000
2025;21;MA;2110609;São Bernardo;2;5;85.86;778.58000;0.60000;0.00000;1.24000;5.47000;11.39000;19.53000;32.61000;24.35000;4.81000
2025;21;MA;2110658;São Domingos do Azeitão;2;5;70.36;767.86000;0.77000;0.00000;1.54000;11.86000;17.85000;17.25000;29.64000;16.48000;4.62000
2025;21;MA;2110658;São Domingos do Azeitão;2;3;70.36;767.86000;0.77000;0.00000;1.54000;11.86000;17.85000;17.25000;29.64000;16.48000;4.62000
2025;21;MA;2110708;São Domingos do Maranhão;2;5;64.34;747.11000;4.32000;5.29000;9.61000;10.60000;11.84000;26.17000;21.34000;9.78000;1.04000
2025;21;MA;2110708;São Domingos do Maranhão;2;3;64.34;747.11000;4.32000;5.29000;9.61000;10.60000;11.84000;26.17000;21.34000;9.78000;1.04000
2025;21;MA;2110807;São Félix de Balsas;2;5;71.07;768.83000;2.22000;2.22000;2.22000;19.86000;2.40000;15.54000;24.02000;22.53000;8.97000
2025;21;MA;2110807;São Félix de Balsas;2;3;71.07;768.83000;2.22000;2.22000;2.22000;19.86000;2.40000;15.54000;24.02000;22.53000;8.97000
2025;21;MA;2110856;São Francisco do Brejão;2;3;76.82;758.98000;4.64000;4.88000;4.24000;4.85000;9.96000;28.05000;29.48000;10.05000;3.85000
2025;21;MA;2110856;São Francisco do Brejão;2;5;76.82;758.98000;4.64000;4.88000;4.24000;4.85000;9.96000;28.05000;29.48000;10.05000;3.85000
2025;21;MA;2110906;São Francisco do Maranhão;2;3;84.38;781.34000;0.00000;1.18000;1.20000;4.75000;10.21000;11.81000;45.38000;19.82000;5.64000
2025;21;MA;2110906;São Francisco do Maranhão;2;5;84.38;781.34000;0.00000;1.18000;1.20000;4.75000;10.21000;11.81000;45.38000;19.82000;5.64000
2025;21;MA;2111003;São João Batista;2;5;68.62;760.89000;0.00000;2.81000;4.62000;14.89000;10.86000;21.40000;32.11000;11.61000;1.70000
2025;21;MA;2111003;São João Batista;2;3;68.62;760.89000;0.00000;2.81000;4.62000;14.89000;10.86000;21.40000;32.11000;11.61000;1.70000
2025;21;MA;2111029;São João do Carú;2;3;77.08;770.62000;1.68000;1.05000;4.62000;10.95000;9.28000;19.30000;28.18000;17.98000;6.96000
2025;21;MA;2111029;São João do Carú;2;5;77.08;770.62000;1.68000;1.05000;4.62000;10.95000;9.28000;19.30000;28.18000;17.98000;6.96000
2025;21;MA;2111052;São João do Paraíso;2;3;57.02;744.08000;8.43000;4.51000;9.32000;10.83000;12.44000;20.38000;17.52000;13.77000;2.80000
2025;21;MA;2111052;São João do Paraíso;2;5;57.02;744.08000;8.43000;4.51000;9.32000;10.83000;12.44000;20.38000;17.52000;13.77000;2.80000
2025;21;MA;2111078;São João do Soter;2;5;60.05;742.89000;6.61000;6.71000;5.67000;12.07000;13.05000;24.77000;22.82000;7.64000;0.66000
2025;21;MA;2111078;São João do Soter;2;3;60.05;742.89000;6.61000;6.71000;5.67000;12.07000;13.05000;24.77000;22.82000;7.64000;0.66000
2025;21;MA;2111102;São João dos Patos;2;3;79.02;771.53000;1.36000;3.03000;4.69000;4.11000;10.29000;18.89000;30.75000;22.40000;4.49000
2025;21;MA;2111102;São João dos Patos;2;5;79.02;771.53000;1.36000;3.03000;4.69000;4.11000;10.29000;18.89000;30.75000;22.40000;4.49000
2025;21;MA;2111201;São José de Ribamar;2;3;64.01;755.57000;2.49000;3.60000;7.42000;12.36000;13.90000;20.14000;23.45000;12.73000;3.90000
2025;21;MA;2111201;São José de Ribamar;2;5;64.01;755.57000;2.49000;3.60000;7.42000;12.36000;13.90000;20.14000;23.45000;12.73000;3.90000
2025;21;MA;2111250;São José dos Basílios;2;3;79.04;771.08000;1.52000;0.00000;3.23000;11.35000;9.67000;15.99000;37.97000;14.06000;6.22000
2025;21;MA;2111250;São José dos Basílios;2;5;79.04;771.08000;1.52000;0.00000;3.23000;11.35000;9.67000;15.99000;37.97000;14.06000;6.22000
2025;21;MA;2111300;São Luís;2;5;64.04;753.32000;4.25000;4.92000;7.91000;11.01000;11.91000;19.07000;23.35000;13.80000;3.78000
2025;21;MA;2111300;São Luís;2;3;63.85;753.05000;4.29000;4.97000;7.93000;11.10000;11.90000;19.08000;23.26000;13.75000;3.72000
2025;21;MA;2111300;São Luís;2;2;83.98;781.65000;0.00000;0.00000;5.32000;1.74000;12.94000;18.03000;33.10000;18.73000;10.14000
2025;21;MA;2111409;São Luís Gonzaga do Maranhão;2;3;69.14;755.78000;2.54000;2.63000;4.07000;16.39000;11.76000;25.66000;23.97000;10.41000;2.57000
2025;21;MA;2111409;São Luís Gonzaga do Maranhão;2;5;69.14;755.78000;2.54000;2.63000;4.07000;16.39000;11.76000;25.66000;23.97000;10.41000;2.57000
2025;21;MA;2111508;São Mateus do Maranhão;2;3;61.65;751.05000;3.96000;4.34000;8.84000;13.60000;10.70000;21.23000;22.30000;11.72000;3.33000
2025;21;MA;2111508;São Mateus do Maranhão;2;5;61.65;751.05000;3.96000;4.34000;8.84000;13.60000;10.70000;21.23000;22.30000;11.72000;3.33000
2025;21;MA;2111532;São Pedro da Água Branca;2;3;72.67;762.59000;2.09000;2.10000;2.10000;8.92000;16.25000;27.22000;25.76000;13.49000;2.07000
2025;21;MA;2111532;São Pedro da Água Branca;2;5;72.67;762.59000;2.09000;2.10000;2.10000;8.92000;16.25000;27.22000;25.76000;13.49000;2.07000
2025;21;MA;2111573;São Pedro dos Crentes;2;5;56.89;747.85000;5.74000;5.78000;10.04000;17.26000;5.78000;14.66000;19.09000;10.14000;11.52000
2025;21;MA;2111573;São Pedro dos Crentes;2;3;56.89;747.85000;5.74000;5.78000;10.04000;17.26000;5.78000;14.66000;19.09000;10.14000;11.52000
2025;21;MA;2111607;São Raimundo das Mangabeiras;2;3;92.31;794.87000;1.16000;1.16000;0.00000;2.60000;5.61000;10.34000;31.96000;30.87000;16.30000
2025;21;MA;2111607;São Raimundo das Mangabeiras;2;5;92.31;794.87000;1.16000;1.16000;0.00000;2.60000;5.61000;10.34000;31.96000;30.87000;16.30000
2025;21;MA;2111631;São Raimundo do Doca Bezerra;2;5;72.36;758.26000;3.39000;9.65000;5.35000;3.65000;9.13000;19.69000;28.55000;18.90000;1.69000
2025;21;MA;2111631;São Raimundo do Doca Bezerra;2;3;72.36;758.26000;3.39000;9.65000;5.35000;3.65000;9.13000;19.69000;28.55000;18.90000;1.69000
2025;21;MA;2111672;São Roberto;2;5;73.60;757.77000;0.00000;5.78000;5.57000;9.34000;16.99000;24.50000;18.88000;16.99000;1.94000
2025;21;MA;2111672;São Roberto;2;3;73.60;757.77000;0.00000;5.78000;5.57000;9.34000;16.99000;24.50000;18.88000;16.99000;1.94000
2025;21;MA;2111706;São Vicente Ferrer;2;5;58.19;745.03000;6.69000;4.12000;11.10000;13.34000;9.28000;21.17000;20.49000;11.86000;1.95000
2025;21;MA;2111706;São Vicente Ferrer;2;3;58.19;745.03000;6.69000;4.12000;11.10000;13.34000;9.28000;21.17000;20.49000;11.86000;1.95000
2025;21;MA;2111722;Satubinha;2;3;91.46;789.15000;0.00000;0.00000;0.00000;7.35000;2.45000;14.36000;35.92000;32.70000;7.21000
2025;21;MA;2111722;Satubinha;2;5;91.46;789.15000;0.00000;0.00000;0.00000;7.35000;2.45000;14.36000;35.92000;32.70000;7.21000
2025;21;MA;2111748;Senador Alexandre Costa;2;3;88.05;792.61000;0.00000;0.99000;0.99000;4.03000;6.96000;9.04000;26.86000;37.06000;14.06000
2025;21;MA;2111748;Senador Alexandre Costa;2;5;88.05;792.61000;0.00000;0.99000;0.99000;4.03000;6.96000;9.04000;26.86000;37.06000;14.06000
